frame_idx,match_rank,distance,kl1_sx,kl1_sy,kl1_ex,kl1_ey,kl1_angle,kl1_length,kl2_sx,kl2_sy,kl2_ex,kl2_ey,kl2_angle,kl2_length
31,15,9.0,1384.57,910.63,1396.30,653.10,-1.5253,257.80,1388.69,914.29,1409.39,433.02,-1.5278,481.72
31,16,4.0,1600.93,165.09,1837.35,62.96,-0.4078,257.53,1603.19,165.79,1837.30,64.10,-0.4098,255.23
31,17,10.0,995.43,633.11,992.12,888.11,1.5838,255.03,997.86,699.36,996.46,890.62,1.5781,191.26
31,18,18.0,1651.88,947.95,1401.86,934.73,-3.0888,250.38,1656.90,948.60,1571.86,946.39,-3.1156,85.07
31,19,8.0,1404.40,913.94,1651.85,927.26,0.0538,247.81,1410.62,917.05,1655.65,928.94,0.0485,245.32
31,20,8.0,972.85,886.87,975.54,641.86,-1.5598,245.03,976.95,890.63,978.02,689.37,-1.5655,201.26
31,21,5.0,1838.32,58.58,1620.78,153.49,2.7302,237.34,1837.79,59.86,1619.40,155.69,2.7281,238.49
31,22,14.0,1798.38,96.25,1586.23,182.12,2.7570,228.87,1719.91,130.07,1585.06,183.59,2.7637,145.09
31,23,16.0,988.24,904.38,990.97,689.38,-1.5581,215.01,992.37,884.37,993.96,726.88,-1.5607,157.49
31,24,6.0,1603.67,179.48,1800.92,100.11,-0.3826,212.62,1602.34,181.77,1798.32,102.36,-0.3850,211.46
31,25,9.0,800.65,900.04,604.31,890.75,-3.0943,196.56,944.41,912.28,615.62,897.07,-3.0954,329.15
31,26,9.0,1825.66,511.88,1844.04,316.84,-1.4769,195.90,1817.38,627.03,1844.34,319.37,-1.4834,308.84
31,27,24.0,234.44,870.63,40.51,860.34,-3.0886,194.21,165.67,874.57,28.18,868.24,-3.0956,137.64
31,28,17.0,1000.55,194.37,1004.10,11.87,-1.5514,182.54,1002.05,196.88,1004.54,14.38,-1.5571,182.52
31,29,8.0,568.70,18.14,572.85,198.16,1.5478,180.07,569.46,23.12,574.57,209.44,1.5434,186.39
31,30,17.0,1199.38,204.51,1025.62,205.30,3.1370,173.75,1186.87,209.16,1066.87,210.13,3.1335,120.01
31,31,13.0,212.19,191.93,202.76,26.82,-1.6278,165.37,213.41,198.11,203.71,33.09,-1.6295,165.30
31,32,8.0,228.51,686.79,237.35,849.42,1.5165,162.87,225.21,583.08,240.47,855.77,1.5149,273.12
31,33,8.0,596.42,194.39,592.57,31.89,-1.5945,162.54,598.04,199.34,593.48,30.62,-1.5978,168.79
31,34,9.0,543.03,887.41,390.55,879.68,-3.0909,152.68,540.70,894.13,394.26,886.56,-3.0899,146.64
31,35,19.0,999.10,254.37,996.90,405.64,1.5854,151.29,999.78,320.62,999.16,385.63,1.5803,65.02
31,36,10.0,1446.87,200.04,1595.63,199.73,-0.0021,148.75,1448.12,202.77,1594.37,202.28,-0.0034,146.25
31,37,9.0,1239.31,904.27,1385.65,912.70,0.0576,146.58,1229.34,907.50,1390.61,915.86,0.0518,161.49
31,38,6.0,1591.87,202.49,1445.62,202.51,3.1415,146.25,1591.88,204.94,1445.62,206.04,3.1341,146.26
31,39,25.0,1408.44,374.39,1400.36,515.61,1.6279,141.45,1419.41,209.38,1405.18,463.17,1.6268,254.19
31,40,22.0,984.75,59.32,980.90,200.60,1.5980,141.33,983.26,126.87,983.82,261.87,1.5667,135.00
31,41,7.0,1453.91,11.92,1445.61,151.87,1.6300,140.20,1453.64,15.58,1446.45,143.10,1.6272,127.72
31,42,23.0,925.63,205.77,785.63,205.27,-3.1381,140.00,879.38,211.81,831.88,211.31,-3.1312,47.50
31,43,27.0,1421.47,204.42,1428.50,66.89,-1.5197,137.70,1410.41,431.93,1427.89,101.80,-1.5179,330.60
31,44,7.0,1243.15,464.08,1106.89,462.23,-3.1280,136.27,1244.40,467.52,1108.14,466.28,-3.1325,136.27
31,45,5.0,1246.88,354.27,1110.62,354.76,3.1380,136.26,1248.13,357.14,1111.89,358.39,3.1324,136.24
31,46,6.0,834.77,356.88,834.57,491.88,1.5723,135.00,836.73,361.87,837.25,496.88,1.5669,135.01
31,47,7.0,388.28,879.15,255.57,871.64,-3.0850,132.92,388.23,885.95,259.42,879.62,-3.0925,128.96
31,48,4.0,1794.36,830.83,1661.79,823.50,-3.0863,132.78,1798.11,832.14,1665.52,825.22,-3.0895,132.78
31,49,11.0,1654.30,946.71,1785.81,955.33,0.0654,131.79,1659.28,948.39,1790.72,956.69,0.0630,131.70
31,50,15.0,1581.87,8.04,1454.36,8.88,3.1350,127.51,1843.14,8.97,1455.62,11.91,3.1340,387.54
31,51,3.0,737.42,480.62,736.47,353.12,-1.5783,127.51,739.78,484.37,738.45,356.86,-1.5812,127.52
31,52,7.0,1423.41,69.32,1416.10,195.58,1.6286,126.47,1423.66,71.90,1416.57,199.29,1.6264,127.58
31,53,3.0,440.02,470.65,435.03,344.35,-1.6103,126.40,442.61,478.15,437.09,348.17,-1.6132,130.10
31,54,4.0,831.73,484.37,832.03,359.38,-1.5684,125.00,834.23,489.38,833.87,364.37,-1.5737,125.00
31,55,33.0,589.02,19.38,589.80,144.37,1.5645,125.00,589.43,26.87,592.67,210.63,1.5532,183.79
31,56,6.0,1380.69,933.29,1259.27,926.06,-3.0821,121.63,1386.91,936.28,1264.29,929.78,-3.0887,122.79
31,57,22.0,569.38,202.45,449.38,201.09,-3.1302,120.01,1186.87,209.16,1066.87,210.13,3.1335,120.01
31,58,1.0,1816.48,106.57,1704.80,149.75,2.7727,119.73,1814.90,108.24,1704.15,151.30,2.7708,118.83
31,59,27.0,1397.32,571.83,1390.99,689.39,1.6246,117.73,1419.41,209.38,1405.18,463.17,1.6268,254.19
31,60,1.0,1673.03,837.24,1784.28,843.55,0.0567,111.43,1678.08,839.06,1788.11,844.69,0.0511,110.18
31,61,37.0,238.13,5.86,349.39,4.52,-0.0121,111.27,944.41,912.28,615.62,897.07,-3.0954,329.15
31,62,4.0,1776.98,945.28,1666.96,938.06,-3.0760,110.25,1781.97,946.62,1671.85,939.82,-3.0799,110.33
31,63,16.0,1416.00,251.90,1409.00,360.60,1.6351,108.93,1419.41,209.38,1405.18,463.17,1.6268,254.19
31,64,10.0,1827.82,196.85,1837.05,89.28,-1.4851,107.96,1827.13,198.14,1835.50,91.86,-1.4922,106.61
31,65,15.0,1136.88,458.11,1243.14,459.67,0.0147,106.28,1138.13,461.82,1213.14,462.34,0.0070,75.02
31,66,7.0,1833.61,89.31,1824.85,194.41,1.6540,105.47,1831.98,93.13,1824.05,196.85,1.6472,104.02
31,67,13.0,1661.10,824.41,1653.23,928.23,1.6464,104.11,1664.86,825.66,1657.73,926.94,1.6411,101.53
31,68,7.0,1005.07,200.64,1007.58,99.39,-1.5460,101.28,1006.55,204.39,1008.16,101.88,-1.5552,102.53
31,69,6.0,440.26,378.14,443.82,478.14,1.5352,100.07,442.12,379.36,446.61,484.39,1.5281,105.12
31,70,15.0,1784.91,845.45,1775.88,944.28,1.6619,99.25,1788.87,846.62,1780.46,945.50,1.6556,99.24
31,71,21.0,1665.86,935.75,1673.99,837.05,-1.4886,99.03,1670.43,938.30,1678.02,839.56,-1.4940,99.03
31,72,18.0,1108.25,917.42,1010.51,911.08,-3.0768,97.94,1108.16,921.20,996.91,914.94,-3.0853,111.43
31,73,15.0,1459.38,174.91,1556.88,174.31,-0.0061,97.51,1488.12,177.15,1555.63,176.47,-0.0101,67.52
31,74,23.0,781.68,74.58,852.30,141.43,0.7581,97.24,781.92,79.33,850.85,145.39,0.7642,95.48
31,75,14.0,1799.94,836.81,1790.82,933.14,1.6652,96.76,1804.08,838.10,1798.44,903.15,1.6573,65.30
31,76,10.0,1787.73,931.84,1796.51,835.59,-1.4798,96.65,1793.95,906.84,1799.92,836.92,-1.4856,70.17
31,77,8.0,1210.75,923.55,1114.38,917.97,-3.0837,96.52,1263.03,929.87,1109.46,921.55,-3.0875,153.80
31,78,14.0,791.85,882.35,888.14,887.81,0.0566,96.45,786.83,887.78,956.88,895.45,0.0451,170.22
31,79,24.0,1007.40,15.60,1004.49,110.63,1.6014,95.07,1007.76,18.12,1004.49,175.63,1.5915,157.54
31,80,35.0,95.60,157.73,0.60,159.30,3.1250,95.01,96.88,167.65,28.11,168.38,3.1310,68.77
31,81,10.0,739.34,484.41,831.87,487.01,0.0280,92.57,741.87,489.38,830.66,491.59,0.0249,88.82
31,82,8.0,1111.87,359.06,1204.39,357.86,-0.0130,92.52,1114.38,363.28,1214.39,361.58,-0.0170,100.03
31,83,11.0,1166.79,917.16,1258.09,922.47,0.0581,91.46,1129.35,918.53,1261.83,926.38,0.0592,132.71
31,84,9.0,831.95,491.51,740.57,489.27,-3.1170,91.41,835.65,496.83,743.09,494.92,-3.1210,92.58
31,85,10.0,198.52,26.85,203.31,118.12,1.5183,91.39,199.42,30.69,204.94,136.91,1.5189,106.37
31,86,38.0,0.60,86.69,90.64,85.04,-0.0183,90.05,1125.50,83.11,1130.90,19.40,-1.4863,63.94
31,87,6.0,736.85,351.81,825.67,353.68,0.0211,88.84,738.07,357.19,828.16,358.87,0.0186,90.10
31,88,18.0,1810.04,196.82,1817.62,109.22,-1.4845,87.93,1809.14,198.21,1816.17,110.47,-1.4909,88.02
31,89,19.0,343.10,343.65,429.40,344.36,0.0082,86.30,345.61,350.37,430.64,350.82,0.0052,85.04
31,90,8.0,443.14,478.10,356.87,477.22,-3.1314,86.27,440.64,485.17,361.86,484.62,-3.1346,78.77
31,91,6.0,1105.43,461.90,1107.41,383.04,-1.5457,78.88,1107.37,465.64,1109.19,399.44,-1.5434,66.23
31,92,20.0,98.88,93.15,102.36,169.41,1.5252,76.34,99.65,94.36,103.70,175.66,1.5210,81.40
31,93,7.0,1214.24,69.33,1189.80,137.83,1.9134,72.73,1214.20,71.81,1189.13,141.79,1.9148,74.33
31,94,11.0,1689.11,158.69,1622.65,184.40,2.7726,71.26,1686.26,160.99,1621.23,186.49,2.7679,69.85
31,95,7.0,1193.91,135.91,1217.68,70.92,-1.2201,69.20,1193.38,139.47,1217.63,73.40,-1.2190,70.38
31,96,22.0,1133.61,14.41,1128.13,83.13,1.6504,68.93,1133.46,19.40,1129.05,70.70,1.6566,51.49
31,97,11.0,69.38,472.42,0.60,471.45,-3.1274,68.80,71.89,481.40,0.59,479.69,-3.1177,71.32
31,98,14.0,1705.62,198.08,1774.38,198.11,0.0005,68.75,1705.62,200.20,1806.88,200.31,0.0011,101.25
31,99,6.0,1433.95,4.35,1429.84,71.90,1.6316,67.68,1433.74,6.84,1429.93,71.91,1.6293,65.18
31,100,9.0,866.86,903.52,801.83,900.34,-3.0927,65.11,944.41,912.28,615.62,897.07,-3.0954,329.15
31,101,13.0,889.35,887.50,954.34,890.19,0.0414,65.05,786.83,887.78,956.88,895.45,0.0451,170.22
31,102,25.0,1621.88,197.12,1686.88,197.33,0.0031,65.00,1621.87,199.41,1681.88,199.66,0.0042,60.01
31,103,24.0,440.10,137.04,382.64,115.69,-2.7859,61.30,630.57,95.72,697.42,136.78,0.5508,78.45
31,104,12.0,65.98,410.60,70.80,470.81,1.4909,60.41,67.77,415.85,72.71,478.36,1.4919,62.70
31,105,15.0,586.65,78.13,585.77,18.10,-1.5854,60.03,587.88,84.38,586.64,21.85,-1.5906,62.54
31,106,10.0,1425.60,66.83,1427.65,8.02,-1.5358,58.85,1425.87,64.32,1427.23,13.10,-1.5443,51.23
31,107,18.0,1734.83,195.66,1739.21,139.36,-1.4932,56.47,1731.84,196.97,1736.25,143.18,-1.4889,53.98
31,108,11.0,649.35,101.92,697.33,130.71,0.5404,55.95,630.57,95.72,697.42,136.78,0.5508,78.45
31,109,17.0,928.14,906.41,873.08,904.23,-3.1019,55.11,944.41,912.28,615.62,897.07,-3.0954,329.15
31,110,21.0,380.60,471.64,435.63,473.03,0.0253,55.05,741.87,489.38,830.66,491.59,0.0249,88.82
31,111,5.0,429.51,352.95,378.16,351.64,-3.1160,51.36,430.64,358.85,380.61,358.66,-3.1377,50.03
31,112,5.0,1128.85,131.96,1134.36,83.12,-1.4583,49.14,1128.28,135.64,1133.92,88.07,-1.4527,47.91
32,0,12.0,1388.69,914.29,1409.39,433.02,-1.5278,481.72,1394.59,914.38,1407.46,549.31,-1.5355,365.30
32,1,8.0,1843.07,371.76,1803.12,830.73,1.6576,460.71,1843.98,385.69,1819.85,689.21,1.6501,304.48
32,2,15.0,217.00,484.43,195.36,28.08,-1.6182,456.86,209.63,288.17,201.82,120.57,-1.6174,167.78
32,3,15.0,1415.62,199.12,1008.10,202.90,3.1323,407.54,1418.11,201.92,1010.60,207.68,3.1275,407.55
32,4,8.0,981.89,204.02,599.38,200.14,-3.1314,382.53,984.39,208.63,601.88,206.85,-3.1369,382.52
32,5,13.0,207.32,206.85,225.81,581.93,1.5215,375.53,209.69,211.79,234.98,700.72,1.5191,489.58
32,6,7.0,1410.41,431.93,1427.89,101.80,-1.5179,330.60,1407.69,548.16,1428.42,111.89,-1.5233,436.77
32,7,8.0,944.41,912.28,615.62,897.07,-3.0954,329.15,974.40,916.18,620.62,902.02,-3.1016,354.07
32,8,12.0,1817.38,627.03,1844.34,319.37,-1.4834,308.84,1831.01,503.05,1844.82,333.16,-1.4897,170.45
32,9,12.0,1867.27,89.30,1843.17,370.74,1.6562,282.46,1867.31,85.56,1844.22,386.96,1.6472,302.28
32,10,9.0,225.21,583.08,240.47,855.77,1.5149,273.12,235.11,701.75,245.12,863.23,1.5089,161.79
32,11,5.0,1602.91,159.21,1840.28,53.60,-0.4186,259.80,1602.06,161.04,1840.58,54.27,-0.4209,261.32
32,12,3.0,1603.19,165.79,1837.30,64.10,-0.4098,255.23,1600.67,168.22,1837.08,64.84,-0.4123,258.03
32,13,28.0,1651.87,932.02,1406.83,920.30,-3.0938,245.32,1656.87,932.07,1410.62,920.84,-3.0960,246.51
32,14,16.0,1453.12,5.30,1693.13,4.50,-0.0033,240.00,1444.38,8.56,1811.87,5.38,-0.0087,367.51
32,15,6.0,1837.79,59.86,1619.40,155.69,2.7281,238.49,1838.07,60.51,1622.00,155.90,2.7259,236.20
32,16,6.0,1602.34,181.77,1798.32,102.36,-0.3850,211.46,1601.89,183.15,1799.23,102.76,-0.3869,213.09
32,17,8.0,1215.61,207.43,1420.62,202.93,-0.0219,205.06,1206.89,209.96,1421.87,205.24,-0.0220,215.03
32,18,9.0,997.86,699.36,996.46,890.62,1.5781,191.26,1001.91,674.38,1001.86,894.38,1.5710,220.00
32,19,7.0,569.46,23.12,574.57,209.44,1.5434,186.39,571.13,30.65,576.57,209.42,1.5404,178.86
32,20,8.0,245.64,860.36,430.67,869.67,0.0503,185.27,249.36,867.28,543.10,879.92,0.0430,294.02
32,21,12.0,1002.05,196.88,1004.54,14.38,-1.5571,182.52,1003.75,198.13,1005.66,20.63,-1.5601,177.52
32,22,14.0,1416.27,723.06,1409.49,904.43,1.6082,181.50,1001.91,674.38,1001.86,894.38,1.5710,220.00
32,23,15.0,786.83,887.78,956.88,895.45,0.0451,170.22,624.41,884.83,975.66,898.39,0.0386,351.52
32,24,11.0,598.04,199.34,593.48,30.62,-1.5978,168.79,600.31,205.60,594.96,38.11,-1.6027,167.57
32,25,4.0,213.41,198.11,203.71,33.09,-1.6295,165.30,215.74,205.62,205.65,41.87,-1.6323,164.06
32,26,30.0,1426.90,12.04,1264.32,15.30,3.1216,162.62,1425.67,15.56,1208.13,19.46,3.1236,217.58
32,27,18.0,1791.99,935.81,1919.27,1036.67,0.6701,162.41,1798.35,935.68,1919.46,1030.17,0.6626,153.60
32,28,14.0,1480.55,938.50,1631.88,945.59,0.0468,151.49,1456.84,937.67,1633.09,945.23,0.0429,176.41
32,29,22.0,540.70,894.13,394.26,886.56,-3.0899,146.64,449.30,895.59,395.60,892.20,-3.0786,53.80
32,30,4.0,1591.88,204.94,1445.62,206.04,3.1341,146.26,1600.62,206.43,1446.87,207.58,3.1341,153.76
32,31,8.0,1448.12,202.77,1594.37,202.28,-0.0034,146.25,1448.12,205.16,1601.88,203.41,-0.0114,153.77
32,32,6.0,1719.91,130.07,1585.06,183.59,2.7637,145.09,1719.62,131.25,1585.14,185.04,2.7611,144.84
32,33,26.0,635.62,207.53,775.63,209.21,0.0120,140.02,598.11,212.12,768.13,213.82,0.0100,170.03
32,34,7.0,1244.40,467.52,1108.14,466.28,-3.1325,136.27,1248.13,469.59,1113.12,469.17,-3.1385,135.01
32,35,11.0,1248.13,357.14,1111.89,358.39,3.1324,136.24,1251.89,360.48,1114.38,362.11,3.1297,137.52
32,36,8.0,1798.11,832.14,1665.52,825.22,-3.0895,132.78,1806.91,831.05,1671.80,824.67,-3.0944,135.26
32,37,15.0,1129.35,918.53,1261.83,926.38,0.0592,132.71,1115.62,920.64,1378.11,933.52,0.0490,262.80
32,38,19.0,1659.28,948.39,1790.72,956.69,0.0630,131.70,1664.38,948.10,1794.46,955.39,0.0560,130.29
32,39,2.0,442.61,478.15,437.09,348.17,-1.6132,130.10,446.05,484.41,440.02,355.59,-1.6176,128.96
32,40,13.0,1809.83,523.06,1799.16,650.71,1.6542,128.10,1819.73,438.15,1805.26,623.10,1.6489,185.51
32,41,14.0,1453.64,15.58,1446.45,143.10,1.6272,127.72,1451.49,60.61,1448.26,138.13,1.6124,77.59
32,42,7.0,1423.66,71.90,1416.57,199.29,1.6264,127.58,1424.13,76.86,1417.94,201.80,1.6203,125.09
32,43,8.0,739.78,484.37,738.45,356.86,-1.5812,127.52,742.97,489.39,741.24,363.10,-1.5844,126.31
32,44,14.0,1820.06,395.58,1810.27,520.70,1.6489,125.50,1819.73,438.15,1805.26,623.10,1.6489,185.51
32,45,7.0,834.23,489.38,833.87,364.37,-1.5737,125.00,837.60,493.13,836.57,369.38,-1.5791,123.76
32,46,7.0,1814.90,108.24,1704.15,151.30,2.7708,118.83,1813.63,109.42,1704.07,152.34,2.7683,117.67
32,47,9.0,1781.97,946.62,1671.85,939.82,-3.0799,110.33,1784.46,945.28,1676.87,939.41,-3.0871,107.75
32,48,3.0,1678.08,839.06,1788.11,844.69,0.0511,110.18,1684.29,838.78,1794.28,843.91,0.0466,110.11
32,49,21.0,1555.63,198.75,1445.63,199.07,3.1387,110.00,1598.12,200.60,1446.88,201.67,3.1345,151.25
32,50,9.0,1827.13,198.14,1835.50,91.86,-1.4922,106.61,1827.31,199.41,1835.08,90.59,-1.4995,109.10
32,51,7.0,199.42,30.69,204.94,136.91,1.5189,106.37,201.51,39.39,207.95,158.13,1.5166,118.91
32,52,7.0,442.12,379.36,446.61,484.39,1.5281,105.12,444.38,363.12,449.48,483.12,1.5283,120.10
32,53,6.0,1831.98,93.13,1824.05,196.85,1.6472,104.02,1831.49,91.85,1823.95,198.10,1.6416,106.51
32,54,12.0,1006.55,204.39,1008.16,101.88,-1.5552,102.53,1008.39,206.89,1009.53,116.88,-1.5582,90.02
32,55,17.0,1664.86,825.66,1657.73,926.94,1.6411,101.53,1669.45,826.80,1663.18,924.54,1.6349,97.94
32,56,17.0,578.04,200.67,574.99,99.39,-1.6009,101.32,580.08,206.89,578.79,150.61,-1.5938,56.29
32,57,14.0,1114.38,363.28,1214.39,361.58,-0.0170,100.03,1139.37,365.45,1219.39,363.96,-0.0186,80.03
32,58,21.0,1788.87,846.62,1780.46,945.50,1.6556,99.24,1793.99,844.15,1786.33,944.14,1.6473,100.28
32,59,14.0,1670.43,938.30,1678.02,839.56,-1.4940,99.03,1676.10,938.34,1683.04,840.53,-1.5000,98.05
32,60,34.0,99.38,176.11,0.57,177.20,3.1305,98.81,104.36,185.17,0.60,186.07,3.1330,103.77
32,61,21.0,781.92,79.33,850.85,145.39,0.7642,95.48,783.16,85.59,851.02,150.21,0.7609,93.71
32,62,20.0,1001.11,226.86,999.78,319.40,1.5852,92.54,1002.93,231.87,1002.22,295.64,1.5819,63.77
32,63,21.0,0.62,79.38,91.86,80.72,0.0146,91.24,0.64,88.13,94.36,89.48,0.0144,93.72
32,64,12.0,738.07,357.19,828.16,358.87,0.0186,90.10,741.86,362.08,830.64,363.13,0.0118,88.79
32,65,16.0,741.87,489.38,830.66,491.59,0.0249,88.82,745.60,494.56,838.11,496.24,0.0182,92.53
32,66,9.0,1809.14,198.21,1816.17,110.47,-1.4909,88.02,1809.14,199.36,1815.46,111.77,-1.4988,87.81
32,67,29.0,838.10,16.76,923.14,15.38,-0.0163,85.05,756.84,25.21,985.64,20.08,-0.0224,228.86
32,68,11.0,345.61,350.37,430.64,350.82,0.0052,85.04,348.13,357.20,434.38,357.20,-0.0000,86.25
32,69,15.0,1308.89,72.80,1262.61,141.53,2.1634,82.86,1307.70,77.84,1262.87,144.20,2.1649,80.09
32,70,13.0,0.50,847.31,83.07,849.82,0.0303,82.61,0.50,854.62,170.72,862.21,0.0446,170.39
32,71,25.0,99.65,94.36,103.70,175.66,1.5210,81.40,101.30,90.65,106.16,185.66,1.5197,95.13
32,72,19.0,1794.51,98.45,1720.22,129.66,2.7438,80.58,1772.61,108.62,1719.71,130.95,2.7421,57.42
32,73,17.0,1442.45,174.40,1446.35,94.35,-1.5221,80.15,1443.16,191.93,1447.32,90.64,-1.5298,101.37
32,74,4.0,440.64,485.17,361.86,484.62,-3.1346,78.77,443.13,490.74,355.62,490.47,-3.1385,87.52
32,75,33.0,743.13,18.31,820.63,17.26,-0.0135,77.51,756.84,25.21,985.64,20.08,-0.0224,228.86
32,76,17.0,1138.13,461.82,1213.14,462.34,0.0070,75.02,1141.88,464.78,1248.13,465.43,0.0061,106.25
32,77,12.0,1214.20,71.81,1189.13,141.79,1.9148,74.33,1214.14,76.79,1189.44,144.40,1.9211,71.98
32,78,9.0,71.89,481.40,0.59,479.69,-3.1177,71.32,75.64,488.59,0.60,487.41,-3.1258,75.05
32,79,35.0,985.87,55.59,983.47,126.84,1.6045,71.29,986.94,23.10,984.42,263.11,1.5813,240.03
32,80,13.0,1193.38,139.47,1217.63,73.40,-1.2190,70.38,1193.28,143.18,1217.48,78.35,-1.2135,69.20
32,81,6.0,1793.95,906.84,1799.92,836.92,-1.4856,70.17,1800.51,894.37,1804.98,835.67,-1.4948,58.87
32,82,6.0,1686.26,160.99,1621.23,186.49,2.7679,69.85,1684.74,162.82,1620.55,187.94,2.7685,68.93
32,83,39.0,96.88,167.65,28.11,168.38,3.1310,68.77,100.62,175.18,0.60,177.03,3.1231,100.03
32,84,13.0,1435.50,280.62,1439.72,213.07,-1.5084,67.68,1437.70,276.85,1441.24,214.34,-1.5142,62.61
32,85,20.0,1488.12,177.15,1555.63,176.47,-0.0101,67.52,1489.36,179.25,1550.63,178.46,-0.0130,61.28
32,86,17.0,1804.08,838.10,1798.44,903.15,1.6573,65.30,1809.37,836.77,1801.51,931.95,1.6532,95.50
32,87,33.0,1789.95,121.82,1784.85,186.91,1.6489,65.29,1787.19,123.15,1783.07,186.87,1.6354,63.86
32,88,5.0,1433.74,6.84,1429.93,71.91,1.6293,65.18,1433.79,10.60,1430.48,76.87,1.6208,66.35
32,89,20.0,1125.50,83.11,1130.90,19.40,-1.4863,63.94,1125.27,90.59,1131.66,23.10,-1.4763,67.79
32,90,13.0,67.77,415.85,72.71,478.36,1.4919,62.70,70.84,425.71,75.92,485.92,1.4865,60.42
32,91,18.0,587.88,84.38,586.64,21.85,-1.5906,62.54,589.41,90.62,588.28,30.60,-1.5896,60.04
32,92,38.0,775.46,100.81,821.50,142.29,0.7333,61.97,1819.73,438.15,1805.26,623.10,1.6489,185.51
32,93,22.0,89.38,86.23,29.36,87.03,3.1283,60.03,93.12,95.32,21.87,96.76,3.1213,71.26
32,94,27.0,1621.87,199.41,1681.88,199.66,0.0042,60.01,1620.62,200.88,1683.13,200.85,-0.0005,62.50
32,95,12.0,1731.84,196.97,1736.25,143.18,-1.4889,53.98,1729.90,198.24,1733.33,145.64,-1.5058,52.71
32,96,14.0,1837.85,76.28,1789.42,98.22,2.7162,53.17,1837.82,77.41,1796.02,95.31,2.7369,45.47
32,97,16.0,1133.46,19.40,1129.05,70.70,1.6566,51.49,1134.29,23.12,1129.04,76.96,1.6680,54.10
32,98,15.0,979.38,266.85,980.40,215.60,-1.5508,51.26,982.42,299.41,981.53,254.38,-1.5906,45.04
32,99,21.0,1425.87,64.32,1427.23,13.10,-1.5443,51.23,1426.15,50.65,1427.83,14.25,-1.5244,36.44
32,100,7.0,430.64,358.85,380.61,358.66,-3.1377,50.03,434.47,365.23,381.81,364.34,-3.1246,52.66
32,101,12.0,1557.15,178.79,1602.75,159.72,-0.3961,49.42,1552.73,181.50,1601.83,161.77,-0.3821,52.92
32,102,9.0,1765.41,910.50,1769.39,862.92,-1.4872,47.75,1771.07,908.26,1774.77,860.46,-1.4935,47.94
32,103,35.0,1789.27,183.12,1792.35,135.57,-1.5062,47.64,1786.97,183.13,1790.14,135.59,-1.5041,47.64
32,104,14.0,433.16,870.65,480.66,871.92,0.0267,47.52,249.36,867.28,543.10,879.92,0.0430,294.02
32,105,14.0,1714.69,150.65,1711.51,197.02,1.6391,46.48,1714.01,151.85,1711.28,198.16,1.6298,46.39
32,106,24.0,1761.77,145.62,1758.53,191.90,1.6405,46.40,1759.83,144.32,1756.43,193.18,1.6403,48.98
32,107,32.0,924.37,15.05,970.63,14.88,-0.0036,46.25,756.84,25.21,985.64,20.08,-0.0224,228.86
32,108,3.0,434.13,375.50,436.57,420.71,1.5170,45.27,436.90,378.06,439.53,428.18,1.5183,50.19
32,109,4.0,1195.64,446.02,1150.60,447.46,3.1096,45.06,1199.29,448.67,1153.07,450.67,3.0983,46.26
32,110,4.0,1699.57,196.98,1702.65,154.34,-1.4988,42.75,1699.33,198.20,1702.11,155.56,-1.5056,42.74
32,111,24.0,1840.17,51.94,1843.42,10.55,-1.4924,41.51,1839.79,53.36,1843.09,11.77,-1.4916,41.71
32,112,4.0,1800.62,98.11,1838.11,81.83,-0.4095,40.87,1799.84,99.17,1838.28,82.23,-0.4150,42.01
32,113,9.0,1739.38,4.73,1779.39,4.02,-0.0178,40.02,1444.38,8.56,1811.87,5.38,-0.0087,367.51
32,114,25.0,1706.30,157.98,1703.26,196.98,1.6487,39.12,1706.14,152.99,1702.95,198.20,1.6413,45.33
32,115,12.0,1769.36,860.80,1730.53,858.50,-3.0825,38.90,1775.55,859.72,1735.58,857.93,-3.0967,40.02
32,116,19.0,1821.71,195.61,1824.76,156.91,-1.4920,38.83,1821.79,196.87,1824.89,150.66,-1.5038,46.31
32,117,27.0,1446.86,176.76,1485.63,176.46,-0.0079,38.77,1489.36,179.25,1550.63,178.46,-0.0130,61.28
32,118,17.0,1798.81,659.31,1794.45,696.88,1.6863,37.83,1819.73,438.15,1805.26,623.10,1.6489,185.51
32,119,23.0,1823.56,136.90,1821.17,171.91,1.6390,35.09,1823.58,136.91,1820.16,180.69,1.6489,43.91
32,120,18.0,396.87,344.61,361.87,343.40,-3.1069,35.02,435.63,351.22,349.37,351.17,-3.1411,86.25
32,121,27.0,189.32,856.64,223.17,858.62,0.0586,33.91,171.77,862.61,228.13,865.48,0.0509,56.43
32,122,20.0,1093.14,916.59,1126.92,918.73,0.0633,33.84,916.75,104.03,965.69,100.26,-0.0768,49.09
33,0,9.0,209.69,211.79,234.98,700.72,1.5191,489.58,211.56,219.32,238.75,704.48,1.5148,485.92
33,1,5.0,600.67,394.34,614.36,879.41,1.5426,485.27,600.33,319.30,619.16,881.88,1.5373,562.90
33,2,21.0,1407.69,548.16,1428.42,111.89,-1.5233,436.77,1406.84,646.93,1425.83,201.78,-1.5282,445.55
33,3,6.0,1006.89,19.88,1431.92,9.83,-0.0236,425.15,1008.10,22.16,1434.42,9.57,-0.0295,426.51
33,4,2.0,1418.11,201.92,1010.60,207.68,3.1275,407.55,1418.14,201.27,1010.60,209.45,3.1215,407.62
