frame_idx,match_rank,distance,kl1_sx,kl1_sy,kl1_ex,kl1_ey,kl1_angle,kl1_length,kl2_sx,kl2_sy,kl2_ex,kl2_ey,kl2_angle,kl2_length
193,26,19.0,1673.12,326.57,1918.16,320.81,-0.0235,245.11,1674.36,326.37,1918.17,319.93,-0.0264,243.90
193,27,10.0,1674.36,290.31,1918.19,276.80,-0.0553,244.21,1684.30,178.87,1918.46,144.16,-0.1472,236.72
193,28,11.0,1675.66,306.55,1918.17,296.63,-0.0409,242.71,1676.86,306.51,1918.19,295.87,-0.0441,241.57
193,29,15.0,1278.17,890.63,1291.36,649.35,-1.5162,241.64,1280.78,884.38,1303.64,461.84,-1.5168,423.17
193,30,10.0,1678.04,239.80,1918.33,216.52,-0.0966,241.41,1679.42,239.84,1918.33,216.46,-0.0976,240.05
193,31,14.0,1043.05,103.08,1261.04,0.00,-0.4417,241.14,1043.40,105.05,1264.82,0.00,-0.4430,245.07
193,32,9.0,1681.88,199.41,1918.31,168.26,-0.1310,238.47,1681.76,199.79,1918.32,168.35,-0.1321,238.64
193,33,7.0,1682.97,174.59,1918.28,139.14,-0.1496,237.96,1684.29,175.05,1918.31,139.30,-0.1516,236.73
193,34,9.0,1683.02,178.65,1918.43,143.98,-0.1462,237.96,1684.30,178.87,1918.46,144.16,-0.1472,236.72
193,35,12.0,1051.86,103.10,1266.39,0.85,-0.4448,237.65,1052.61,104.55,1273.80,0.00,-0.4415,244.65
193,36,11.0,1683.08,208.98,1918.39,180.34,-0.1211,237.05,1683.12,209.33,1918.40,180.36,-0.1225,237.06
193,37,24.0,1692.13,689.69,1918.54,751.59,0.2669,234.72,1695.56,688.36,1869.49,735.19,0.2630,180.12
193,38,21.0,1693.38,685.92,1918.51,746.69,0.2636,233.19,1696.80,684.66,1918.55,744.02,0.2615,229.56
193,39,11.0,1690.80,91.43,1918.37,41.77,-0.2149,232.93,1693.16,92.03,1918.52,42.40,-0.2168,230.76
193,40,12.0,1689.38,136.92,1918.32,95.47,-0.1791,232.66,1689.25,137.44,1918.39,95.82,-0.1797,232.89
193,41,17.0,1694.26,70.14,1918.54,17.39,-0.2310,230.40,1694.24,71.32,1918.44,18.21,-0.2326,230.40
193,42,14.0,1695.57,74.13,1918.57,22.57,-0.2272,228.89,1695.72,74.77,1918.43,23.21,-0.2275,228.61
193,43,23.0,1698.12,681.88,1918.69,741.01,0.2619,228.36,1699.79,680.32,1918.43,738.24,0.2590,226.18
193,44,24.0,1697.88,671.58,1918.53,729.06,0.2548,228.02,1700.69,670.35,1918.58,726.34,0.2515,224.97
193,45,12.0,1698.13,63.16,1918.39,10.47,-0.2348,226.47,1695.64,64.45,1918.53,11.07,-0.2351,229.19
193,46,9.0,1699.21,58.71,1918.37,5.38,-0.2387,225.55,1695.38,60.86,1918.27,6.24,-0.2403,229.49
193,47,4.0,341.22,108.10,349.74,328.16,1.5321,220.22,343.80,129.35,351.78,328.18,1.5307,198.99
193,48,4.0,1656.81,214.60,1676.34,0.35,-1.4799,215.14,1656.16,233.28,1676.17,0.35,-1.4851,233.79
193,49,10.0,1468.83,649.43,1485.08,450.58,-1.4893,199.51,1476.35,583.18,1494.87,350.57,-1.4913,233.35
193,50,6.0,694.34,969.15,888.13,943.13,-0.1335,195.52,693.00,969.70,890.77,942.97,-0.1343,199.57
193,51,18.0,515.71,266.82,523.54,460.61,1.5304,193.95,517.58,269.29,525.75,463.07,1.5287,193.95
193,52,17.0,399.39,47.95,588.13,65.56,0.0930,189.56,370.66,47.78,621.90,70.38,0.0897,252.26
193,53,10.0,1730.68,298.01,1918.22,288.70,-0.0496,187.77,1731.93,297.89,1918.20,288.44,-0.0507,186.52
193,54,19.0,1623.34,988.08,1780.83,1078.70,0.5221,181.70,1620.64,983.41,1789.76,1079.64,0.5173,194.59
193,55,10.0,1490.85,540.64,1505.60,360.52,-1.4891,180.73,1489.23,589.46,1509.44,330.63,-1.4929,259.62
193,56,12.0,1283.07,488.20,1294.55,308.14,-1.5072,180.43,1286.13,461.91,1294.99,323.08,-1.5070,139.11
193,57,5.0,1696.83,42.93,1867.75,0.00,-0.2461,176.23,1698.20,43.40,1871.44,0.00,-0.2455,178.60
193,58,5.0,0.42,4.34,175.66,18.98,0.0834,175.85,0.48,9.89,201.94,26.10,0.0803,202.11
193,59,25.0,1297.53,303.08,1309.73,129.40,-1.5007,174.11,773.18,962.29,888.28,946.81,-0.1337,116.14
193,60,20.0,1749.28,72.71,1918.49,34.77,-0.2206,173.41,1750.87,72.96,1918.35,35.36,-0.2209,171.65
193,61,4.0,1291.57,648.18,1301.55,476.86,-1.5126,171.61,1280.78,884.38,1303.64,461.84,-1.5168,423.17
193,62,9.0,485.62,51.92,655.84,69.82,0.1048,171.16,364.45,43.59,635.77,69.11,0.0938,272.52
193,63,0.0,1650.21,529.45,1664.30,368.01,-1.4838,162.05,1651.98,528.13,1664.19,385.61,-1.4853,143.05
193,64,9.0,1092.38,107.69,1236.68,43.92,-0.4161,157.76,1092.90,108.87,1235.25,46.04,-0.4157,155.60
193,65,16.0,1646.53,371.69,1656.80,215.46,-1.5052,156.57,1645.73,416.95,1656.15,234.19,-1.5139,183.06
193,66,10.0,1697.93,38.63,1848.92,0.00,-0.2505,155.85,1698.16,29.49,1809.00,0.00,-0.2600,114.70
193,67,17.0,917.15,244.38,920.23,91.87,-1.5507,152.54,918.65,233.13,921.18,93.14,-1.5527,140.02
193,68,13.0,331.83,576.79,336.47,718.18,1.5380,141.46,330.01,463.01,340.30,755.68,1.5357,292.85
193,69,16.0,925.43,97.73,1058.09,109.79,0.0907,133.20,925.53,99.14,1074.32,112.54,0.0898,149.38
193,70,6.0,973.19,956.15,1103.17,939.70,-0.1259,131.01,960.74,957.76,1106.97,938.87,-0.1285,147.45
193,71,6.0,1699.33,31.68,1824.00,0.00,-0.2489,128.64,1699.55,32.53,1827.68,0.00,-0.2486,132.20
193,72,4.0,1300.61,128.12,1308.57,0.57,-1.5084,127.80,1301.12,128.08,1308.90,0.44,-1.5099,127.87
193,73,26.0,1485.59,449.46,1494.73,325.65,-1.4971,124.15,1476.35,583.18,1494.87,350.57,-1.4913,233.35
193,74,5.0,1310.60,124.37,1317.98,0.54,-1.5113,124.05,1310.82,125.64,1318.02,0.55,-1.5133,125.30
193,75,7.0,1307.53,123.16,1314.89,0.58,-1.5108,122.80,1307.71,125.67,1314.94,0.59,-1.5131,125.30
193,76,10.0,775.68,83.76,895.67,95.18,0.0949,120.53,759.42,83.85,898.13,96.86,0.0935,139.31
193,77,11.0,1135.63,99.40,1246.67,53.13,-0.3948,120.29,1136.05,101.64,1246.52,55.27,-0.3974,119.81
193,78,16.0,44.25,1077.09,158.32,1063.51,-0.1185,114.87,35.78,1079.44,187.11,1061.33,-0.1192,152.41
193,79,19.0,1282.91,898.43,1374.78,963.81,0.6185,112.76,1279.99,894.61,1449.24,1011.38,0.6039,205.63
193,80,9.0,358.76,539.27,364.85,649.35,1.5155,110.25,360.58,524.25,367.94,669.51,1.5202,145.45
193,81,9.0,1699.31,27.90,1805.21,0.00,-0.2576,109.51,1698.16,29.49,1809.00,0.00,-0.2600,114.70
193,82,29.0,603.07,1002.73,698.22,990.09,-0.1321,95.98,988.05,951.32,1142.09,931.00,-0.1311,155.37
194,0,4.0,394.33,42.34,893.21,89.77,0.0948,501.13,374.45,39.83,894.49,88.18,0.0927,522.28
194,1,10.0,1306.91,461.96,1336.31,0.59,-1.5071,462.30,1308.42,464.47,1337.22,0.57,-1.5088,464.80
194,2,2.0,1283.51,891.90,1306.31,463.09,-1.5177,429.41,1285.80,890.63,1307.90,464.36,-1.5190,426.84
194,3,7.0,1280.78,884.38,1303.64,461.84,-1.5168,423.17,1293.77,674.34,1304.47,480.63,-1.5156,194.01
194,4,14.0,1264.02,881.86,1285.37,463.05,-1.5199,419.35,1269.07,811.86,1293.28,358.07,-1.5175,454.44
194,5,5.0,1271.41,786.78,1291.34,416.85,-1.5170,370.47,1274.02,776.86,1294.97,381.77,-1.5178,395.64
194,6,12.0,893.64,454.37,897.85,100.62,-1.5589,353.77,895.55,449.37,897.94,246.87,-1.5590,202.52
194,7,7.0,0.55,1057.50,346.98,1016.54,-0.1177,348.85,0.71,1058.86,350.75,1016.70,-0.1199,352.57
194,8,29.0,1304.05,461.93,1326.30,115.67,-1.5066,346.98,1304.40,479.38,1321.79,208.12,-1.5068,271.81
194,9,20.0,889.24,940.64,894.31,635.60,-1.5542,305.08,892.12,939.40,899.07,450.60,-1.5566,488.84
194,10,36.0,1621.63,979.56,1646.58,683.10,-1.4868,297.51,1634.65,848.25,1648.83,681.83,-1.4858,167.03
194,11,8.0,330.01,463.01,340.30,755.68,1.5357,292.85,334.82,531.76,341.01,696.81,1.5333,165.17
194,12,9.0,1637.11,676.03,1918.43,753.25,0.2679,291.73,1638.19,672.89,1918.50,749.25,0.2660,290.53
194,13,14.0,516.81,269.86,803.09,280.36,0.0367,286.47,520.59,269.13,804.34,279.11,0.0352,283.93
194,14,21.0,1643.97,640.89,1918.85,707.63,0.2382,282.87,1646.48,638.32,1918.60,703.66,0.2357,279.85
194,15,13.0,1644.56,636.10,1918.54,701.39,0.2339,281.65,1645.84,633.46,1918.45,697.99,0.2324,280.14
194,16,13.0,1644.59,630.96,1918.75,695.48,0.2312,281.65,1644.47,627.71,1918.77,691.59,0.2288,281.64
194,17,5.0,1651.96,701.60,1918.46,780.75,0.2887,278.01,1651.81,698.35,1918.82,777.02,0.2865,278.36
194,18,8.0,364.45,43.59,635.77,69.11,0.0938,272.52,383.09,44.74,609.51,65.39,0.0910,227.36
194,19,11.0,1655.78,628.70,1918.39,689.46,0.2274,269.55,1646.06,623.73,1918.31,686.06,0.2251,279.30
194,20,10.0,74.36,1045.51,341.80,1013.78,-0.1181,269.32,150.64,1037.00,331.84,1015.29,-0.1192,182.49
194,21,12.0,1661.91,477.80,1918.25,504.38,0.1033,257.72,1666.79,485.19,1918.28,512.96,0.1100,253.02
194,22,9.0,1662.00,468.03,1918.30,492.57,0.0954,257.47,1665.64,465.43,1918.27,489.08,0.0933,253.73
194,23,10.0,1663.22,458.27,1918.35,480.52,0.0870,256.10,1659.51,523.41,1918.31,560.57,0.1426,261.45
194,24,11.0,1665.68,444.86,1918.18,463.60,0.0741,253.20,1666.85,442.19,1918.22,460.57,0.0730,252.04
194,25,8.0,1665.67,438.76,1918.25,456.41,0.0697,253.19,1665.64,465.43,1918.27,489.08,0.0933,253.73
194,26,7.0,911.76,889.40,916.22,636.86,-1.5531,252.57,913.52,935.65,918.43,640.61,-1.5542,295.08
194,27,12.0,370.66,47.78,621.90,70.38,0.0897,252.26,371.95,47.32,610.62,68.21,0.0873,239.58
194,28,7.0,1668.13,409.30,1918.18,420.76,0.0458,250.31,1669.33,406.57,1918.21,417.46,0.0437,249.11
194,29,13.0,1668.12,405.65,1918.17,415.78,0.0405,250.25,1670.63,393.02,1918.16,400.83,0.0315,247.65
194,30,8.0,1669.36,399.78,1918.19,408.88,0.0366,248.99,1670.62,397.05,1918.21,405.62,0.0346,247.74
194,31,18.0,1669.37,376.06,1918.16,379.81,0.0151,248.82,1671.87,373.36,1918.14,376.98,0.0147,246.30
194,32,14.0,1059.91,104.27,1283.64,0.00,-0.4361,246.83,1059.71,102.59,1280.88,0.00,-0.4343,243.80
194,33,13.0,1043.40,105.05,1264.82,0.00,-0.4430,245.07,1044.69,102.54,1260.03,0.00,-0.4444,238.50
194,34,18.0,1673.12,346.35,1918.15,343.98,-0.0097,245.04,1675.62,343.70,1918.14,341.02,-0.0111,242.54
194,35,7.0,1052.61,104.55,1273.80,0.00,-0.4415,244.65,1052.87,102.58,1269.99,0.00,-0.4414,240.14
194,36,7.0,1675.60,286.47,1918.20,271.85,-0.0602,243.04,1679.31,253.66,1918.21,232.87,-0.0868,239.80
194,37,8.0,1675.61,316.39,1918.16,307.81,-0.0353,242.70,1676.85,313.66,1918.19,304.96,-0.0361,241.50
194,38,7.0,1678.07,256.29,1918.24,235.77,-0.0852,241.04,1679.31,253.66,1918.21,232.87,-0.0868,239.80
194,39,10.0,1680.55,246.04,1918.30,223.75,-0.0935,238.80,1683.14,233.23,1918.33,208.81,-0.1035,236.45
194,40,8.0,1684.29,175.05,1918.31,139.30,-0.1516,236.73,1678.08,273.74,1918.21,256.89,-0.0701,240.72
194,41,10.0,1684.30,178.87,1918.46,144.16,-0.1472,236.72,1685.54,176.31,1918.45,141.52,-0.1483,235.49
194,42,6.0,1685.69,164.75,1918.38,127.23,-0.1599,235.70,1688.10,151.73,1918.42,112.36,-0.1693,233.66
194,43,10.0,1685.50,168.57,1918.34,132.00,-0.1558,235.70,1686.93,165.96,1918.33,129.40,-0.1567,234.27
194,44,10.0,1656.16,233.28,1676.17,0.35,-1.4851,233.79,1664.01,157.17,1677.71,0.26,-1.4837,157.51
194,45,10.0,1689.28,147.60,1918.52,107.89,-0.1715,232.65,1689.34,155.43,1918.42,117.41,-0.1644,232.21
194,46,9.0,1691.83,116.66,1918.33,71.66,-0.1961,230.93,1691.93,134.65,1918.39,93.31,-0.1806,230.20
194,47,6.0,1693.16,92.03,1918.52,42.40,-0.2168,230.76,1694.36,89.30,1918.48,39.73,-0.2177,229.54
194,48,11.0,1691.88,126.89,1918.47,83.66,-0.1885,230.67,1691.95,144.81,1918.51,105.35,-0.1724,229.97
194,49,13.0,1694.24,71.32,1918.44,18.21,-0.2326,230.40,1696.62,68.30,1918.40,15.55,-0.2335,227.97
194,50,11.0,1692.99,106.22,1918.43,59.58,-0.2040,230.21,1694.28,113.91,1918.58,69.16,-0.1969,228.72
194,51,14.0,1696.80,684.66,1918.55,744.02,0.2615,229.56,1699.30,682.16,1918.55,740.28,0.2591,226.82
194,52,10.0,1695.38,60.86,1918.27,6.24,-0.2403,229.49,1698.04,57.76,1918.54,3.54,-0.2411,227.07
194,53,16.0,1695.64,64.45,1918.53,11.07,-0.2351,229.19,1698.08,61.70,1918.29,8.80,-0.2357,226.47
194,54,3.0,1658.24,388.25,1679.82,160.55,-1.4763,228.73,1660.28,385.82,1682.09,150.65,-1.4783,236.19
194,55,13.0,1695.52,81.44,1918.36,30.41,-0.2251,228.60,1696.72,78.69,1918.33,27.76,-0.2259,227.39
194,56,11.0,1697.05,53.85,1917.78,0.00,-0.2393,227.20,1700.66,50.78,1912.53,0.00,-0.2353,217.87
194,57,13.0,1699.79,680.32,1918.43,738.24,0.2590,226.18,1701.99,677.69,1918.41,734.52,0.2568,223.76
194,58,20.0,1699.49,675.18,1918.38,732.13,0.2545,226.18,1701.73,672.44,1918.42,728.24,0.2521,223.76
194,59,23.0,1699.87,664.92,1918.60,719.97,0.2466,225.56,1699.21,661.28,1918.61,716.17,0.2452,226.16
194,60,15.0,1700.69,670.35,1918.58,726.34,0.2515,224.97,1703.21,667.78,1918.55,722.70,0.2497,222.23
194,61,10.0,1702.95,623.91,1918.80,671.32,0.2162,220.99,1705.26,621.03,1918.79,667.57,0.2146,218.54
194,62,7.0,372.59,791.80,381.15,1006.85,1.5310,215.23,373.74,741.80,384.16,1004.43,1.5311,262.84
194,63,5.0,1696.79,50.29,1900.11,0.00,-0.2425,209.44,1699.47,47.24,1888.90,0.00,-0.2444,195.23
194,64,15.0,1711.78,513.84,1918.32,540.32,0.1275,208.23,1715.43,501.02,1918.37,524.76,0.1165,204.32
194,65,6.0,1713.04,503.87,1918.40,528.31,0.1185,206.81,1715.43,501.02,1918.37,524.76,0.1165,204.32
194,66,8.0,1279.99,894.61,1449.24,1011.38,0.6039,205.63,1287.12,895.83,1418.38,986.51,0.6046,159.53
194,67,17.0,1715.55,493.77,1918.31,516.43,0.1113,204.02,1715.43,501.02,1918.37,524.76,0.1165,204.32
194,68,4.0,0.48,9.89,201.94,26.10,0.0803,202.11,0.49,9.89,209.41,26.39,0.0788,209.58
194,69,5.0,693.00,969.70,890.77,942.97,-0.1343,199.57,679.36,971.74,893.17,942.20,-0.1373,215.84
194,70,3.0,343.80,129.35,351.78,328.18,1.5307,198.99,343.88,99.34,357.31,413.16,1.5280,314.10
194,71,28.0,1620.64,983.41,1789.76,1079.64,0.5173,194.59,1681.57,1013.66,1797.27,1079.62,0.5181,133.18
194,72,22.0,517.58,269.29,525.75,463.07,1.5287,193.95,519.42,270.57,527.93,463.02,1.5266,192.64
194,73,12.0,1730.63,308.18,1918.18,300.64,-0.0402,187.70,1733.17,305.38,1918.21,297.63,-0.0419,185.20
194,74,9.0,1733.22,287.22,1918.25,276.48,-0.0580,185.34,1735.70,284.40,1918.23,273.57,-0.0593,182.85
194,75,15.0,1734.41,266.08,1918.25,252.28,-0.0750,184.36,1735.67,273.82,1918.26,261.40,-0.0679,183.01
194,76,18.0,1645.73,416.95,1656.15,234.19,-1.5139,183.06,1649.71,366.98,1663.51,156.65,-1.5053,210.78
194,77,7.0,0.59,16.08,180.58,28.76,0.0703,180.43,28.15,17.73,144.45,25.84,0.0697,116.58
194,78,21.0,1695.56,688.36,1869.49,735.19,0.2630,180.12,1698.05,685.89,1918.32,744.91,0.2618,228.03
194,79,3.0,1698.20,43.40,1871.44,0.00,-0.2455,178.60,1700.66,50.78,1912.53,0.00,-0.2353,217.87
194,80,18.0,803.11,281.88,805.84,459.39,1.5554,177.54,804.78,279.39,807.73,458.15,1.5543,178.79
194,81,7.0,1694.41,40.77,1852.69,0.00,-0.2521,163.44,1699.47,47.24,1888.90,0.00,-0.2444,195.23
194,82,4.0,1092.90,108.87,1235.25,46.04,-0.4157,155.60,1091.64,107.59,1236.56,43.65,-0.4155,158.40
194,83,8.0,988.05,951.32,1142.09,931.00,-0.1311,155.37,979.34,951.60,1131.99,931.54,-0.1307,153.97
194,84,16.0,35.78,1079.44,187.11,1061.33,-0.1192,152.41,193.21,1061.25,308.31,1045.78,-0.1336,116.14
194,85,9.0,134.45,1063.69,285.53,1044.86,-0.1240,152.25,171.88,1059.38,288.19,1044.93,-0.1235,117.21
194,86,7.0,925.53,99.14,1074.32,112.54,0.0898,149.38,926.81,97.64,1078.08,111.16,0.0891,151.87
194,87,14.0,360.58,524.25,367.94,669.51,1.5202,145.45,361.52,485.81,367.25,612.03,1.5254,126.35
194,88,5.0,1651.98,528.13,1664.19,385.61,-1.4853,143.05,1654.27,525.72,1664.33,404.27,-1.4881,121.87
194,89,5.0,918.65,233.13,921.18,93.14,-1.5527,140.02,920.39,203.12,922.72,91.89,-1.5499,111.25
194,90,3.0,759.42,83.85,898.13,96.86,0.0935,139.31,761.91,82.72,899.39,95.44,0.0922,138.07
194,91,21.0,1286.13,461.91,1294.99,323.08,-1.5070,139.11,1269.07,811.86,1293.28,358.07,-1.5175,454.44
194,92,19.0,746.93,983.50,884.40,964.59,-0.1367,138.77,683.05,992.62,873.13,965.68,-0.1408,191.98
194,93,10.0,764.30,81.45,894.45,93.62,0.0932,130.72,705.56,76.50,850.58,87.45,0.0753,145.44
194,94,7.0,1301.12,128.08,1308.90,0.44,-1.5099,127.87,1302.39,126.91,1309.75,0.50,-1.5127,126.62
194,95,11.0,324.36,334.38,329.78,461.96,1.5284,127.70,325.07,308.15,334.74,530.72,1.5274,222.78
194,96,11.0,1307.71,125.67,1314.94,0.59,-1.5131,125.30,1308.74,126.84,1316.05,0.58,-1.5129,126.47
194,97,12.0,1310.82,125.64,1318.02,0.55,-1.5133,125.30,1312.11,124.39,1319.10,0.61,-1.5143,123.98
194,98,11.0,1143.07,930.14,1264.39,915.72,-0.1183,122.17,1132.04,930.72,1266.97,913.85,-0.1244,135.97
194,99,14.0,1136.05,101.64,1246.52,55.27,-0.3974,119.81,1135.84,99.89,1246.24,53.35,-0.3990,119.81
194,100,11.0,773.18,962.29,888.28,946.81,-0.1337,116.14,770.70,962.41,892.07,945.76,-0.1363,122.50
194,101,28.0,1632.77,528.48,1644.33,416.48,-1.4679,112.59,1649.71,366.98,1663.51,156.65,-1.5053,210.78
194,102,8.0,1461.70,978.11,1468.22,871.80,-1.5095,106.51,1465.71,948.13,1476.03,802.98,-1.4998,145.52
195,0,19.0,917.56,640.62,925.43,99.37,-1.5563,541.30,918.85,743.12,926.85,99.37,-1.5584,643.79
195,1,6.0,374.45,39.83,894.49,88.18,0.0927,522.28,394.34,42.27,895.71,88.48,0.0919,503.49
195,2,9.0,892.12,939.40,899.07,450.60,-1.5566,488.84,894.87,943.12,901.69,399.36,-1.5583,543.80
195,3,2.0,1308.42,464.47,1337.22,0.57,-1.5088,464.80,1310.02,464.34,1338.31,0.56,-1.5099,464.64
195,4,7.0,1285.80,890.63,1307.90,464.36,-1.5190,426.84,1288.19,894.38,1301.71,615.56,-1.5223,279.15
195,5,16.0,1274.02,776.86,1294.97,381.77,-1.5178,395.64,1271.91,881.88,1288.52,524.34,-1.5244,357.93
195,6,13.0,916.64,938.72,1266.95,894.99,-0.1242,353.03,715.63,969.42,894.52,944.16,-0.1403,180.66
195,7,20.0,0.71,1058.86,350.75,1016.70,-0.1199,352.57,715.63,969.42,894.52,944.16,-0.1403,180.66
195,8,11.0,1657.21,380.77,1688.76,39.55,-1.4786,342.68,1658.91,379.56,1679.36,157.10,-1.4791,223.40
195,9,5.0,343.88,99.34,357.31,413.16,1.5280,314.10,346.39,111.84,359.49,404.43,1.5261,292.88
195,10,24.0,913.52,935.65,918.43,640.61,-1.5542,295.08,916.09,939.41,919.53,744.36,-1.5532,195.08
195,11,7.0,1638.19,672.89,1918.50,749.25,0.2660,290.53,1640.63,673.11,1918.44,748.20,0.2640,287.78
195,12,10.0,1644.47,627.71,1918.77,691.59,0.2288,281.64,1645.75,627.59,1918.71,690.60,0.2269,280.14
195,13,21.0,1645.82,643.57,1918.55,710.13,0.2394,280.73,1648.24,643.88,1918.42,709.40,0.2379,278.01
195,14,11.0,1645.84,633.46,1918.45,697.99,0.2324,280.14,1648.27,633.76,1918.31,697.35,0.2313,277.42
195,15,13.0,1646.48,638.32,1918.60,703.66,0.2357,279.85,1648.00,638.37,1918.56,702.52,0.2328,278.06
195,16,12.0,1646.06,623.73,1918.31,686.06,0.2251,279.30,1647.30,623.76,1918.44,685.49,0.2239,278.08
195,17,5.0,1647.10,618.37,1918.90,679.68,0.2219,278.63,1649.31,618.40,1918.84,678.67,0.2200,276.18
195,18,4.0,1651.81,698.35,1918.82,777.02,0.2865,278.36,1656.84,699.48,1918.73,776.06,0.2845,272.85
195,19,9.0,1649.49,605.06,1918.32,662.21,0.2095,274.83,1650.98,605.17,1918.43,661.67,0.2082,273.35
195,20,11.0,1650.86,595.75,1918.38,650.64,0.2024,273.10,1652.10,595.77,1918.24,650.05,0.2012,271.62
195,21,11.0,1652.52,600.05,1918.87,655.83,0.2065,272.13,1654.02,600.03,1918.58,654.70,0.2038,270.14
195,22,4.0,1304.40,479.38,1321.79,208.12,-1.5068,271.81,1306.47,474.43,1325.37,170.69,-1.5086,304.33
195,23,8.0,1653.80,590.99,1918.68,644.12,0.1980,270.15,1656.04,591.03,1918.64,643.04,0.1956,267.70
195,24,3.0,1655.83,587.07,1918.49,638.76,0.1943,267.70,1658.29,587.30,1918.36,638.17,0.1932,265.00
195,25,2.0,373.74,741.80,384.16,1004.43,1.5311,262.84,381.29,863.04,386.21,980.60,1.5289,117.66
195,26,13.0,1658.24,509.72,1918.36,543.84,0.1304,262.34,1661.96,509.97,1918.26,543.32,0.1294,258.46
195,27,14.0,1659.39,529.28,1918.39,567.56,0.1468,261.82,1661.86,529.45,1918.29,567.02,0.1455,259.16
195,28,8.0,1663.11,504.49,1918.29,536.82,0.1260,257.22,1664.39,504.26,1918.41,535.87,0.1238,255.98
195,29,9.0,1665.64,461.72,1918.23,484.42,0.0896,253.61,1668.14,461.67,1918.27,483.95,0.0888,251.12
195,30,10.0,1485.71,495.73,1504.45,245.54,-1.4960,250.89,1490.49,459.46,1501.28,311.83,-1.4979,148.02
195,31,16.0,1668.09,432.46,1918.18,448.55,0.0643,250.61,1669.35,432.31,1918.21,448.04,0.0631,249.36
195,32,8.0,1668.15,422.60,1918.20,436.73,0.0565,250.45,1668.14,461.67,1918.27,483.95,0.0888,251.12
195,33,19.0,1669.37,383.22,1918.17,388.85,0.0226,248.86,1670.63,382.96,1918.15,388.44,0.0221,247.58
195,34,11.0,1670.63,393.02,1918.16,400.83,0.0315,247.65,1670.64,402.80,1918.15,412.36,0.0386,247.70
195,35,7.0,1059.71,102.59,1280.88,0.00,-0.4343,243.80,1059.77,102.71,1279.79,0.00,-0.4368,242.82
195,36,7.0,1052.87,102.58,1269.99,0.00,-0.4414,240.14,1052.93,102.71,1268.91,0.00,-0.4439,239.16
195,37,7.0,1679.32,257.43,1918.29,237.55,-0.0830,239.79,1680.62,256.87,1918.32,236.69,-0.0847,238.55
195,38,4.0,1680.54,243.51,1918.27,220.89,-0.0949,238.80,1680.54,263.32,1918.23,244.41,-0.0794,238.44
195,39,6.0,1044.69,102.54,1260.03,0.00,-0.4444,238.50,1045.24,102.43,1259.97,0.00,-0.4451,237.91
195,40,4.0,1682.97,213.07,1918.33,184.79,-0.1196,237.05,1680.54,263.32,1918.23,244.41,-0.0794,238.44
195,41,11.0,1683.14,233.23,1918.33,208.81,-0.1035,236.45,1685.69,202.37,1918.32,172.15,-0.1292,234.59
195,42,8.0,1660.28,385.82,1682.09,150.65,-1.4783,236.19,1662.15,384.40,1690.54,70.62,-1.4806,315.06
195,43,8.0,1684.31,192.68,1918.30,160.62,-0.1362,236.17,1685.67,192.19,1918.39,160.04,-0.1373,234.93
195,44,13.0,1685.54,176.31,1918.45,141.52,-0.1483,235.49,1688.09,175.38,1918.32,140.65,-0.1497,232.83
195,45,7.0,1685.57,186.52,1918.37,153.61,-0.1405,235.11,1686.90,185.82,1918.42,152.66,-0.1423,233.88
195,46,8.0,1690.71,141.10,1918.30,100.34,-0.1772,231.21,1690.68,150.95,1918.32,111.75,-0.1705,230.99
195,47,12.0,1694.36,89.30,1918.48,39.73,-0.2177,229.54,1695.47,88.68,1918.34,39.08,-0.2190,228.32
195,48,7.0,1698.05,685.89,1918.32,744.91,0.2618,228.03,1699.30,685.92,1918.52,744.13,0.2595,226.82
195,49,11.0,1696.62,68.30,1918.40,15.55,-0.2335,227.97,1696.81,67.85,1918.25,14.90,-0.2347,227.68
195,50,10.0,383.09,44.74,609.51,65.39,0.0910,227.36,491.79,55.29,638.16,69.02,0.0935,147.01
195,51,15.0,1696.79,82.75,1918.38,33.02,-0.2208,227.10,1698.11,81.80,1918.43,31.99,-0.2223,225.89
195,52,6.0,1698.04,57.76,1918.54,3.54,-0.2411,227.07,1699.41,57.02,1918.37,2.89,-0.2424,225.56
195,53,13.0,1699.30,682.16,1918.55,740.28,0.2591,226.82,1700.84,682.29,1918.45,739.38,0.2566,224.97
195,54,12.0,1698.08,61.70,1918.29,8.80,-0.2357,226.47,1699.39,60.68,1918.34,7.76,-0.2371,225.26
195,55,43.0,1699.21,661.28,1918.61,716.17,0.2452,226.16,1646.47,648.44,1918.88,715.02,0.2397,280.44
195,56,17.0,1701.99,677.69,1918.41,734.52,0.2568,223.76,1705.59,678.25,1918.62,733.74,0.2548,220.13
195,57,13.0,1701.73,672.44,1918.42,728.24,0.2521,223.76,1703.31,672.42,1918.63,727.39,0.2500,222.23
195,58,11.0,325.07,308.15,334.74,530.72,1.5274,222.78,328.49,329.41,339.32,576.88,1.5271,247.70
195,59,13.0,1703.21,667.78,1918.55,722.70,0.2497,222.23,1705.36,667.93,1918.46,721.81,0.2476,219.81
195,60,17.0,1282.88,888.11,1294.03,669.42,-1.5198,218.98,1285.18,888.10,1306.19,475.59,-1.5199,413.05
195,61,7.0,679.36,971.74,893.17,942.20,-0.1373,215.84,715.63,969.42,894.52,944.16,-0.1403,180.66
